name,Tc
Bi2Sr1.1Ca1.9Cu2O8.22,76.5
Bi2Se3,4.898
Bi2S2F0.5O0.5,5
Bi2S2F0.1O0.9,3.675
Bi2Rh3Se2,0.84
Bi2Rh3.5S2,1.05
Bi2Rh1,1.1
Bi2Rb1,4.25
Bi2Pt1,0.0775
Bi2Pd3Se2,0.96
Bi2Pd3,3.7
Bi2Pd1,3.823333333
Bi2Pb1,4.25
Bi2Ni3Se2,0.73
Bi2Ni3S2,0.79
Bi2La4Pb1,2.3
Bi2K1,3.575
Bi2Ir1,2.715
Bi2F0.6S2O0.4,5.1
Bi2F0.2S2O0.8,3
Bi2Cs1,4.75
Bi2Ca2.5Sm0.5Cu2O8.33,22
Bi2Ca2.5Pr0.5Cu2O8.53,45
Bi2Ca2.5Nd0.5Cu2O8.43,33.5
Bi2Ca2.5Gd0.5Cu2O8.33,4
Bi2Ca2.5Eu0.5Cu2O8.31,7
Bi2Ca1Sr2Cu2O8,88.25
Bi2.1Sr1.8Ca1Cu1.982Zn0.018O8,83
Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,73
Bi2.15Sr1.8Ca1Cu2O8.15,93
Bi2.15Sr1.68Ca1.17Cu2O8,80
Bi2.14F0.27S2O0.73,2.7
Bi2.14F0.24S2O0.76,3.5
Bi2.13F0.17S2O0.83,3.2
Bi1Zr3,2.84
Bi1Sn1,4.9
Bi1Ru1,3.273333333
Bi1Rh1,2.04
Bi1Re2,2.2
Bi1Pt1Te1,1.15
Bi1Pt1Se1,1.45
Bi1Pt1,1.21
Bi1Pd2,4.2
Bi1Pd1Te1,1.2
Bi1Pd1Se1,1
Bi1Pd1,3.746666667
Bi1Pb1Sr2Y0.6Ca0.4Cu2O8,83
Bi1Pb1Sr2Y0.65Ca0.35Cu2O8,76
Bi1Pb1Sr2Y0.5Ca0.5Cu2O8,85
Bi1Pb1Sr2Y0.4Ca0.6Cu2O8,79.5
Bi1Pb1Sr2Y0.3Ca0.7Cu2O8,75
Bi1Pb1Sr2Ca2Cu3O10,103.5
Bi1Pb1Sr1.6La0.4Cu1O6.065,19.8
Bi1Pb1Sr1.5La0.5Cu1O6,16.3
Bi1Pb1Sr1.2La0.2Cu1O6,24
Bi1Pb1Sr1.26La0.26Cu1O6,26
Bi1Pb1Sr0.3Pr0.3Cu1O6,14
Bi1Pb1Sr0.2Pr0.2Cu1O6,15
Bi1Pb1Sr0.12Pr0.12Cu1O6,11
Bi1Pb1Sb1,8.9
Bi1Ni1,4.25
Bi1Nb3,2.516666667
Bi1Na1,2.25
Bi1Mg1,0.7
Bi1Li1,2.4625
Bi1La4Pb2,2.5
Bi1La2,0.76
Bi1K1,3.6
Bi1In5,4.1
Bi1In2,5.584
Bi1Ga1Sr1.8Ca1.2Cu2O8,24.8
Bi1Cu1,1.8
Bi1Cu0.9S1O1,5.8
Bi1Co1,0.455
Bi14Rh3,2.85
Bi12S11O18,4
Bi10.1In0.9,5.05
Bi1.9Pb0.1Sr2Ca1Cu2O8.2,73.5
Bi1.95Sr1.85Pr0.2Cu1O4,28
Bi1.95Sr1.85Nd0.2Cu1O4,26
Bi1.95Sr1.85La0.2Cu1O4,27
Bi1.95Sr1.75Pr0.3Cu1O4,32
Bi1.95Sr1.75Nd0.3Cu1O4,30
Bi1.95Sr1.75La0.3Cu1O4,33
Bi1.95Sr1.65Pr0.4Cu1O4,35
Bi1.95Sr1.65Nd0.4Cu1O4,35
Bi1.95Sr1.65La0.4Cu1O6.414,10.4
Bi1.95Sr1.65La0.4Cu1O6.36,23
Bi1.95Sr1.65La0.4Cu1O6.347,24
Bi1.95Sr1.65La0.4Cu1O6.343,26.5
Bi1.95Sr1.65La0.4Cu1O6.334,30.5
Bi1.95Sr1.65La0.4Cu1O6.311,35.5
Bi1.95Sr1.65La0.4Cu1O6.298,34
Bi1.95Sr1.65La0.4Cu1O6.28,32.6
Bi1.95Sr1.65La0.4Cu1O4,36
Bi1.95Sr1.65La0.4Cu1F0.8O5.4,13
Bi1.95Sr1.65La0.4Cu1F0.6O5.6,25.1
Bi1.95Sr1.65La0.4Cu1F0.4O5.8,29
Bi1.95Sr1.65La0.4Cu1F0.2O6,30.1
Bi1.95Sr1.45Pr0.6Cu1O4,22
Bi1.95Sr1.45Nd0.6Cu1O4,18
Bi1.95Sr1.45La0.6Cu1O4,24
Bi1.95Sr1.25Pr0.8Cu1O4,17
Bi1.95Sr1.25La0.8Cu1O4,19
Bi1.8V0.2Sr2Ca2Cu3O2,112
Bi1.8Pb0.4Sr1.85Ca2.05Cu3O10.26,107
Bi1.8Pb0.3Sr2Ca2Cu3O10,108
Bi1.8Pb0.2Sr2Ca1Cu1.98Fe0.02O8,54.8
Bi1.8Pb0.2Sr2Ca1Cu1.96Fe0.04O8,48.5
Bi1.8Pb0.2Sr2Ca1Cu1.96Co0.04O8,50.7
Bi1.8Pb0.2Sr2Ca1Cu1.94Co0.06O8,48.6
Bi1.8Pb0.2Sr2Ca1Cu1.92Fe0.08O8,33.8
Bi1.8Pb0.2Sr2Ca1Cu1.92Co0.08O8,43
Bi1.8Pb0.2Sr2Ca1Cu1.88Fe0.12O8,30.9
Bi1.8Pb0.2Sr2Ca1Cu1.88Co0.12O8,38.8
Bi1.8Pb0.2Sr2Ca1Cu1.84Fe0.16O8,26.1
Bi1.8Pb0.2Sr2Ca1Cu1.84Co0.16O8,35.8
Bi1.8Pb0.2Sr2Ca0.8Nd0.2Cu2O8.21,87
Bi1.8Pb0.2Sr1.8Ca1Nd0.2Cu2O8.2,86
Bi1.8Pb0.2Sr1.6La0.4Cu1O6.182,13.7
Bi1.8Ga0.2Sr1.8Ca1.2Cu2O8,56.5
Bi1.7Pb0.3Sr2Ca2Cu3O10,107.25
Bi1.7Pb0.3Sr2Ca2Cu3F0.8O9.2,117.6
Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,113
Bi1.7Pb0.3Sr2Ca2Cu3F0.2O9.8,111
Bi1.7Pb0.3Sr2Ca1Cu2O8.05,80.5
Bi1.7Pb0.3Sr2Ca1Cu2O8,80.5
Bi1.7Pb0.3Sr2Ca1Cu2O0.27,67.6
Bi1.7Pb0.3Sr2Ca1Cu2O0.23,75.75
Bi1.7Pb0.3Sr2Ca0.9Nd0.1Cu2O8.27,76.67
Bi1.7Pb0.3Sr2Ca0.99Nd0.01Cu2O8.03,82.5
Bi1.7Pb0.3Sr2Ca0.98Nd0.02Cu2O8.05,80.89
Bi1.7Pb0.3Sr2Ca0.96Y0.04Cu2O8.06,78.5
Bi1.7Pb0.3Sr2Ca0.94Nd0.06Cu2O8.1,81.27
Bi1.7Pb0.3Sr2Ca0.92Nd0.08Cu2O8.16,84.11
Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu2O8,69.7
Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,54.4
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26,73
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.25,71.5
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu1.94Zn0.06O8,66.9
Bi1.7Pb0.3Sr2Ca0.75Y0.25Cu1.94Zn0.06O8,60.6
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu2O8,63.5
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu1.94Zn0.06O8,53.5
Bi1.7Pb0.3Sr2Ca0.65Y0.35Cu1.94Zn0.06O8,62.1
Bi1.7Pb0.3Sr2Ca0.5Y0.5Cu2O8,41.3
Bi1.7Pb0.3Sr2Ca0.55Y0.45Cu1.94Zn0.06O8,41.3
Bi1.7Pb0.3Sr1.6La0.4Cu1O6.141,20.2
Bi1.6Sr0.4Yb1Cu3O6.999,82
Bi1.6Sr0.4Yb1Cu3O6.817,55
Bi1.6Sr0.4Yb1Cu3O6.35,37
Bi1.6Sr0.4Yb0.75Ca0.25Cu3O6.072,27
Bi1.6Sr0.4Yb0.65Ca0.35Cu3O6.075,43
Bi1.6Pb0.4Sr6Cu3C2O16,54
Bi1.6Pb0.4Sr4Cu2C1O11,41
Bi1.6Pb0.4Sr2Cu3Ca2O1013,102
Bi1.6Pb0.4Sr2Cu3Ca2O10.11,84
Bi1.6Pb0.4Sr2Cu3Ca2O10.08,60
Bi1.6Pb0.4Sr2Cu3Ca2O10.04,45
Bi1.6Pb0.4Sr2Ca2Cu3O10.34,67.1
Bi1.6Pb0.4Sr2Ca2Cu3O10.24,73.3
Bi1.6Pb0.4Sr2Ca2Cu3O10.15,97
Bi1.6Pb0.4Sr2Ca2Cu3O10.11,105.3
Bi1.6Pb0.4Sr2Ca2Cu3O10.07,102.3
Bi1.6Pb0.4Sr2Ca2Cu3O10,108
Bi1.6Pb0.4Sr2Ca0.8Nd0.2Cu2O8.16,87
Bi1.6Pb0.4Sr2Ca0.6Nd0.4Cu2O8.26,85
Bi1.6Pb0.4Sr1.8Ca1Nd0.2Cu2O8.11,87
Bi1.6Pb0.4Sr1.6La0.4Cu1O6.082,23
Bi1.6Pb0.4Sr1.6La0.4Cu1O4,36
Bi1.6Pb0.4Sr1.6Ca1Nd0.4Cu2O8.17,79
Bi1.6Pb0.3Sr2Ca2Cu3V0.1O10.12,102.5
Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O10,109
Bi1.6Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
Bi1.65Pb0.35Sr2Ca2Cu3O10,108.6
Bi1.5Pb0.5Sr1.8La0.2Cu1O5.983,9.2
Bi1.5Pb0.5Sr1.7La0.3Cu1O5.993,15.6
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,28.4
Bi1.5Pb0.5Sr1.6La0.4Cu1O6.044,28.1
Bi1.5Pb0.5Sr1.5La0.5Cu1O6.074,18.1
Bi1.5Pb0.5Sr1.4La0.6Cu1O6.118,10.8
Bi1.5La4Sb1.5,0.158
Bi1.5La4Pb1.5,2.4
Bi1.5Ga0.5Sr1.8Ca1.2Cu2O8,41
Bi1.4Pb0.6Sr2Ga2Cu3O7,62.7
Bi1.4Pb0.6Sr2Ca2Cu3O7,108.5
Bi1.4Pb0.6Sr2Ca1Ga1Cu3O7,66.5
Bi1.4Pb0.6Sr2Ca1Cu2O8,91
Bi1.4Pb0.6Sr2Ca1.9Ga0.1Cu3O7,104.4
Bi1.4Pb0.6Sr2Ca1.8Ga0.2Cu3O7,68.2
Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,67.4
Bi1.4Pb0.6Sr2Ca1.6Ga0.4Cu3O7,69.4
Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,70.6
Bi1.4Pb0.6Sr2Ca1.2Ga0.8Cu3O7,67.7
Bi1.4Pb0.6Sr2Ca0.4Nd0.6Cu2O8.24,65
Bi1.4Pb0.6Sr1.6La0.4Cu1O6.068,28
Bi1.4Pb0.6Sr1.4Ca1Nd0.6Cu2O8.22,25
Bi1.2Pb0.8Sr2Ca1Cu2O8,93
Bi1.2Pb0.8Sr1.6La0.4Cu1O6.014,17.3
Bi1.1Nb1Se3.1,2.36
Bi1.1Nb1S3.1,0.415
Bi1.09Ta2Se5.09,1.8
Bi1.09Ta2S5.09,2.65
Bi1.09Ta1Se3.09,1.8
Bi1.08Ta2S5.08,2.7
Bi1.08Ta1S3.08,0.76
Bi1.08S5.08Ta2,2.7
Bi1,5.867142857
Bi0Mo0.33Cu2.67Sr2Y1O7.41,33
Bi0.9Sb0.1,5.2
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,111
Bi0.8Sn0.2,7.3
Bi0.8Rh0.2,2.7
Bi0.8Pb0.1S0.1Sr2Ca0.7Nd0.3Cu2O6.95,75
Bi0.8Nd0.1Tb0.1Pb1Sr2Ca2Cu3O10,115.25
Bi0.86Tl0.14,6.5
Bi0.85Tl0.15,6.23
Bi0.85Sb0.15,6.79
Bi0.7Sb0.3,4.14
Bi0.6Tl0.4,6
Bi0.6Sn0.4,7
Bi0.6Pb0.2S0.2Sr2Ca0.7Nd0.3Cu2O6.95,80
Bi0.6Nd0.2Tb0.2Pb1Sr2Ca2Cu3O10,107.5
Bi0.6Cd0.4,0.53
Bi0.65Pb0.35,8.8
Bi0.625Pb0.375,8.05
Bi0.5Sn0.5,0.788
Bi0.5Sb0.5,2.94
Bi0.5Pb0.5,8.4
Bi0.5Pb0.31Sn0.19,8.5
Bi0.5Pb0.25Sn0.26,8.5
Bi0.5Pb0.25Sn0.25,8.5
Bi0.5Pb0.25S0.25Sr2Ca0.7Nd0.3Cu2O6.97,75
Bi0.5La1Y0.5Sr1Cu2O6.04,30
Bi0.5La1.5Sr1Cu2O6.02,28
Bi0.5Cd0.25Pb0.25Sn0.12,8.2
Bi0.5Cd0.125Pb0.25Sn0.125,8.2
Bi0.57Sn0.43,2.25
Bi0.575Pb0.425,8.03
Bi0.56Pb0.44,8.8
Bi0.54Cd0.2Sn0.26,3.69
Bi0.525Pb0.32Sn0.155,8.68
Bi0.4Sn0.6,7.34
Bi0.4Pd0.6,3.85
Bi0.45Pb0.55,7.7
Bi0.3Zr0.7,1.51
Bi0.3Zn0.7,1.51
Bi0.3Pb0.7,8.63
Bi0.3Pb0.3La1.2Sr1.2Cu2O5.81,55
Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24
Bi0.35Pb0.65,8.7
Bi0.34In0.66,4
Bi0.343In0.657,5.55
Bi0.33Hg0.67Sr2Y1Cu2O7,74
Bi0.33Hg0.67Sr2Y0.5Ca0.5Cu2O7,92
Bi0.2Pb0.8,8.15
Bi0.2Pb0.4S0.4Sr2Ca0.7Nd0.3Cu2O6.99,78
Bi0.2Pb0.4La1.2Sr1.3Cu1.9O5.78,75
Bi0.2Pb0.3La1.3Sr1.2Cu2O5.78,50
Bi0.26Tl0.74,4.275
Bi0.26Pb0.74,8.3
Bi0.25Pb0.75,6.9
Bi0.23Pb0.77,7.8
Bi0.1Sn0.9,5.34
Bi0.1Pt1Sb0.9,1.21
Bi0.1Pb0.9,7.95
Bi0.1Pb0.4La1.4Sr1.1Cu2O5.84,25
Bi0.1Pb0.4La1.3Sr1.2Cu2O5.83,25
Bi0.1Pb0.4La1.2Sr1.3Cu2O5.78,44
Bi0.1In0.9,5.05
Bi0.1C1.45Y0.9,9.35
Bi0.16Pb0.4Sr2Ca2Cu3O10.11,105.3
Bi0.16Pb0.3V0.1Sr2Ca2Cu3O10.12,102.5
Bi0.16Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
Bi0.15Nb3Sn0.85,18.23
Bi0.15Nb3Sn0.7Tl0.15,18.12
Bi0.15In0.85,5.3
Bi0.15In0.15Nb3Sn0.7,18.01
Bi0.15Ge0.15Nb3Sn0.7,17.75
Bi0.15Ga0.15Nb3Sn0.7,18.04
Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29
Bi0.08Sn0.92,4.15
Bi0.07Pb0.93,7.7
Bi0.06Sn0.94,4.1
Bi0.06Pb0.95,7.35
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31
Bi0.05Sn0.95,3.93
Bi0.05Pb0.95,7.388
Bi0.05In0.95,4.65
Bi0.055Sn0.945,3.94
Bi0.04Sn0.96,3.86
Bi0.045Sn0.955,3.88
Bi0.02Sn0.98,3.85
Bi0.02In0.98,3.845
Bi0.025In0.975,4.07
Bi0.019In0.981,3.86
Bi0.015In0.985,3.725
Bi0.0105Pb0.9895,7.214
Be9.8Re0.02,9.5
Be8Nb5Zr2,5.2
Be8Ga1,5.7
Be6Ga1,6
Be5Pt1,2.3
Be5Os1,9.2
Be5Ir1,1.5
Be5Ga1,5.8
Be40Zr60,2.1
Be3Ga1,6.7
Be35Zr65,2.6
Be30Zr70,2.8
Be2Ta3,1
Be2Ru1,1.35
Be2Rh1,1.37
Be2Os1,3.07
Be2Nb3,2.3
Be2Nb1.5Ta1.5,1.7
Be2Nb1,2.15
Be2Ga1,6.3
Be22W1,4.12
Be22Tc1,5.21
Be22Re1,9.51
Be22Re0.99Ru0.01,9.2
Be22Re0.95W0.05,9.45
Be22Re0.95Os0.05,9.2
Be22Os0.005Re1,9.8
Be22Mo1,2.5275
Be22Mo0.6Re0.4,8.3
Be22Mo0.4Re0.6,8.6
Be22Mo0.3Re0.7,8.6
Be22Ga1,5.7
Be21Ni5,0.72
Be1W1,4.1
Be17Nb2,1.47
Be13W1,4.1
Be13U1,0.917754545
Be13U0.9934Th0.0066,0.67
Be13U0.9899Th0.0101,0.65
Be13U0.9807Th0.0193,0.48
Be13U0.9755Th0.0245,0.59
Be13U0.9645Th0.0355,0.55
Be13Ru1,1.3
Be13Ga1,5.6
Be12Mg1Re1,10.1
Be1,3.1065
Be0.9Ni0.1,1.48
Be0.99Re0.01,9.25
Be0.98Re0.02,9.6
Be0.96Re0.04,9.5
Be0.96Ni0.04,0.76
Be0.95Ru0.05,1.47
Be0.95Os0.05,0.57
Be0.957Re0.043,9.645
Be0.934Ni0.066,0.88
Be0.92Cu0.08,0.84
Be0.8Os0.2,8.6
Be0.89Cu0.11,1.11
Be0.86Pb0.14,9.7
Be0.858Cu0.142,0.56
Be0.62Si0.38,9
BaKBi1O3,30.675
Ba8Si46,8.1425
Ba8Si44Al2,5.85
Ba8Si43Ge3,7.1
Ba8Si43Al3,5.75
Ba8Si42Cu4,2.9
Ba8Si41Al5,6
Ba8Si40Ge6,6
Ba8Si40Ga6,3.3
Ba8Si40Al6,5.6
Ba8Si39Al7,4
Ba8Si38Al8,3
Ba8Si37Ge9,5
Ba8Si34Ge12,4
Ba8Si31Ge15,3.91
Ba8Si28Ge18,3.12
Ba8Si25Ge21,2.8
Ba8Si23Ge23,2.28
Ba8Ge46,10
Ba8Ge42Co4,7
Ba8Ga16Ge30,7.5
Ba7Ca1Si46,7.65
Ba7.76Si46,8.5
Ba7.61Si46,8.2
Ba6Sr2Si46,7.2
Ba6Nb10O30,1.625
Ba6Ge25,0.24
Ba6Ca2Si46,5.2
Ba6C60,7
Ba6.63Si46,6
Ba6.62Si46,5
Ba5Sr1Nb10O30,0.96
Ba4Sr4Si46,5.3
Ba4Sr2Nb10O30,0.98
Ba4Na2Ge25,0.84
Ba4Ir8Ge28,3.2
Ba4Ca4Si46,3.7
Ba4C60,6.75
Ba3Ir4Ge16,6.1
Ba2Yb1Cu3O6.66,65.3
Ba2Ti2Fe2As4O1,20.125
Ba2Sr6Si46,4.1
Ba2Sn3Sb6,3.9
Ba2Cu3O7,92
Ba2Ca3Cu5O,106
Ba2Ca3Cu4O10.35,116
Ba2Ca3Cu4F1O9.0,103
Ba2Ca3Cu4F1.8O8.2,66
Ba2Ca3Cu4F1.6O8.4,78
Ba2Ca3Cu4F1.4O8.6,91
Ba2Ca3Cu4F1.2O8.8,103.5
Ba2Ca2Cu3F1.8O6.2,81
Ba2Ca2Cu3F1.6O6.4,102
Ba2Ca2Cu3F1.2O6.8,120
Ba2Ca1Cu2F2O4,82
Ba2Ca1Cu2F2.2O3.8,40
Ba2Ca1Cu2F1.8O4.2,87
Ba2Ca1Cu2F1.6O4.4,108
Ba2Ca1Cu2F1.4O4.6,106
Ba2Bi3,4.44
Ba2Bi2Sb1,3.92
Ba2Bi2.75Sb0.25,4.46
Ba2Bi2.5Sb0.5,4.25
Ba2Bi2.25Sb0.75,4.06
Ba2Bi1.75Sb1.25,3.51
Ba24Si100,1.475
Ba1Ti2Sb2O1,0.964
Ba1Ti2Sb1.8Sn0.2O1,2.2
Ba1Ti2Sb1.7Sn0.3O1,2.2
Ba1Ti2Sb1.6Sn0.4O1,2.31
Ba1Ti2Sb1.6Bi0.4O1,3.47
Ba1Ti2Sb1.4Sn0.6O1,2.49
Ba1Ti2Sb1.4Bi0.6O1,2.59
Ba1Ti2Sb0.8Bi1.2O1,4.02
Ba1Ti2Sb0.4Bi1.6O1,4.52
Ba1Ti2Bi2O1,4.6
Ba1Ti2As0.2Sb1.8O1,0.48
Ba1Ta2S5,3.01
Ba1Sn3,4.3
Ba1Si2,5.3
Ba1Rh2P2,1
Ba1Rh2,6
Ba1Pt4Ge12,5.17
Ba1Pt3Au1Ge12,7
Ba1Pt3.75Au0.25Ge12,5.05
Ba1Pt3.5Au0.5Ge12,5.19
Ba1Pt3.25Au0.75Ge12,6.25
Ba1Pt2Sb2,1.835
Ba1Pt2As2,2.2625
Ba1Pt1Si3,1.875
Ba1Pt0.3Si1.7,2.6
Ba1Pd2As2,2
Ba1Pd0.5Si1.5,0.6
Ba1Pd0.4Si1.6,1.11
Ba1Pd0.3Si1.7,2.9
Ba1Pd0.2Si1.8,2.91
Ba1Pb0.9Bi0.1O3,2.91
Ba1Pb0.8Sb0.2O3,1.7
Ba1Pb0.8Bi0.2O3,9.875
Ba1Pb0.85Sb0.15O3,1.4
Ba1Pb0.85Bi0.15O3,8.7
Ba1Pb0.83Bi0.17O3,7.6
Ba1Pb0.7Bi0.3O3,11.23
Ba1Pb0.78Bi0.22O3,10.3
Ba1Pb0.75Sb0.25O3,3.5
Ba1Pb0.75Bi0.25O3,9.9
Ba1Pb0.75Bi0.253,12.5
Ba1Pb0.65Hg0.1Bi0.25O3,10
Ba1Pb0.65Bi0.35O3,3.93
Ba1Pb0.5Hg0.25Bi0.25O3,2.93
Ba1Pb0.55Hg0.2Bi0.25O3,3.83
Ba1Pb0.4Hg0.35Bi0.25O3,9.97
Ba1Pb0.45Hg0.3Bi0.25O3,4.42
Ba1Pb0.35Hg0.4Bi0.25O3,10.7
Ba1Ni2P2,2.686666667
Ba1Ni2Ge1P1,0.68
Ba1Ni2Ge0.8P1.2,1.38
Ba1Ni2Ge0.6P1.4,2.45
Ba1Ni2Ge0.4P1.6,2.84
Ba1Ni2Ge0.2P1.8,2.59
Ba1Ni2As2,0.783333333
Ba1Ni2As1.972P0.028,0.634
Ba1Ni2As1.902P0.098,0.763
Ba1Ni2As1.846P0.154,3.28
Ba1Ni2As1.816P0.184,3.27
Ba1Ni2As1.792P0.208,3.24
Ba1Nb2Se5,2.5
Ba1K1Bi1O4,23
Ba1K1Bi1O3,23.3
Ba1Ir2P2,2.1
Ba1Hg1,2.32
Ba1Ge3,4
Ba1Ge2,4.93
Ba1Ga1Si1,4.05
Ba1Ga1Ge1,2.4
Ba1Ga0.78Si1.22,4
Ba1Fe2Se3,11
Ba1Fe2As3,35.4
Ba1Fe2As1.6P0.4,9.758333333
Ba1Fe2As1.52P0.48,30.1
Ba1Fe2As1.46P0.54,24.5
Ba1Fe2As1.3P0.7,30.25
Ba1Fe2As1.36P0.64,29.1
Ba1Fe2As1.34P0.66,28.575
Ba1Fe2As1.28P0.72,22.4
Ba1Fe2As1.18P0.82,25.3
Ba1Fe2As1.06P0.94,20.8
Ba1Fe2As0.88P1.12,13.9
Ba1Fe2As0.74P1.26,7.73
Ba1Fe2As0.72P1.28,8.545
Ba1Fe1.9Se3,11
Ba1Fe1.9Pt0.1As2,24.1
Ba1Fe1.9Ni0.1As2,20.15
Ba1Fe1.9Co0.1As2,19.5
Ba1Fe1.988Mo0.012As2,16.3
Ba1Fe1.982Mo0.018As2,16.7
Ba1Fe1.97Mn0.03As1.3P0.7,16
Ba1Fe1.974Mo0.026As2,12.5
Ba1Fe1.958Rh0.042As2,5.41
Ba1Fe1.958Pd0.042As2,4.1
Ba1Fe1.952Ni0.048As2,3.463333333
Ba1Fe1.94Pd0.06As2,16.4
Ba1Fe1.948Mo0.052As2,7.4
Ba1Fe1.946Pd0.054As2,12.3
Ba1Fe1.946Mo0.056As2,4.9
Ba1Fe1.945Ni0.055As2,7.4
Ba1Fe1.93Ni0.07As2,17
Ba1Fe1.936Ni0.064As2,14.83333333
Ba1Fe1.936Co0.044Cu0.02As2,2.35
Ba1Fe1.935Ni0.065As2,11.3
Ba1Fe1.92Co0.08As2,7.833333333
Ba1Fe1.926Co0.074As2,6.2
Ba1Fe1.925Ni0.075As2,12.95
Ba1Fe1.924Co0.076As2,9.505
Ba1Fe1.922Rh0.078As2,15.9
Ba1Fe1.91Co0.09As2,15.45333333
Ba1Fe1.918Co0.044Cu0.038As2,8.7
Ba1Fe1.916Co0.084As2,15.5
Ba1Fe1.915Ni0.085As2,18.2
Ba1Fe1.914Pd0.086As2,18.9
Ba1Fe1.908Ni0.092As2,18.6
Ba1Fe1.906Co0.094As2,17.46428571
Ba1Fe1.906Co0.042Cu0.052As2,11.6
Ba1Fe1.904Ni0.096As2,20.05
Ba1Fe1.904Co0.096As2,17.1
Ba1Fe1.902Co0.098As2,15.8
Ba1Fe1.8Ni0.2As2,6.4
Ba1Fe1.8Ir0.2As2,27.4
Ba1Fe1.8Co0.2As2,20.05
Ba1Fe1.89Co0.11As2,23.25
Ba1Fe1.898Co0.102As2,18.6
Ba1Fe1.894Pd0.106As2,13.3
Ba1Fe1.894Co0.042Cu0.064As2,9.6
Ba1Fe1.892Ni0.108As2,15.88
Ba1Fe1.892Co0.108As2,20.5
Ba1Fe1.88Ni0.12As2,18.6
Ba1Fe1.889Co0.102Cu0.009As2,20.95
Ba1Fe1.886Rh0.114As2,24.9
Ba1Fe1.885Co0.115As2,24.3
Ba1Fe1.884Co0.116As2,22.93333333
Ba1Fe1.87Zn0.04Co0.09As2,13.42
Ba1Fe1.87Zn0.02Co0.11As2,20
Ba1Fe1.87Co0.13As2,25
Ba1Fe1.878Co0.122As2,24
Ba1Fe1.874Co0.126As2,23.45
Ba1Fe1.872Co0.042Cu0.086As2,4.3
Ba1Fe1.86Co0.14As2,22.4
Ba1Fe1.86Co0.12Mn0.02As2,12.5
Ba1Fe1.868Co0.094Cu0.038As2,15.55
Ba1Fe1.866Pd0.134As2,7.16
Ba1Fe1.85Zn0.04Co0.11As2,18.5
Ba1Fe1.85Pt0.15As2,23.4
Ba1Fe1.85Ni0.15As2,13.93333333
Ba1Fe1.85Co0.15As2,23.525
Ba1Fe1.857Co0.13Mn0.013As2,18
Ba1Fe1.856Ni0.144As2,6.185
Ba1Fe1.856Cu0.088As2,2.15
Ba1Fe1.852Co0.148As2,22.78
Ba1Fe1.84Co0.16As2,22.9
Ba1Fe1.84Co0.13Mn0.03As2,8
Ba1Fe1.848Rh0.152As2,22.2
Ba1Fe1.844Co0.156As2,21.7
Ba1Fe1.83Zn0.08Co0.09As2,7.54
Ba1Fe1.83Zn0.06Co0.11As2,17
Ba1Fe1.83Zn0.04Co0.13As2,20
Ba1Fe1.83Co0.17As2,19.6
Ba1Fe1.838Co0.094Cu0.068As2,5.3
Ba1Fe1.832Co0.15Mn0.018As2,13.5
Ba1Fe1.82Ru0.18As2,25.8
Ba1Fe1.82Ni0.18As2,14.15
Ba1Fe1.82Co0.18As2,20.7
Ba1Fe1.824Co0.176As2,21.05
Ba1Fe1.81Zn0.08Co0.11As2,11
Ba1Fe1.81Zn0.06Co0.13As2,19
Ba1Fe1.808Rh0.192As2,17.8
Ba1Fe1.7Zn0.08Co0.22As2,8.77
Ba1Fe1.7Ir0.3As2,27
Ba1Fe1.79Zn0.1Co0.11As2,8
Ba1Fe1.79Zn0.12Co0.09As2,3.37
Ba1Fe1.79Zn0.08Co0.13As2,19
Ba1Fe1.78Ni0.22As2,3.4
Ba1Fe1.78Co0.22As2,16.23
Ba1Fe1.784Co0.216As2,14.6
Ba1Fe1.782Co0.218As2,14.1
Ba1Fe1.77Ni0.23As2,3.53
Ba1Fe1.77Co0.23As2,16.5
Ba1Fe1.776Co0.224As2,11.1
Ba1Fe1.774Co0.226As2,12.8
Ba1Fe1.772Co0.228As2,11.405
Ba1Fe1.76Co0.24As2,5.1
Ba1Fe1.75Zn0.14Co0.11As2,5
Ba1Fe1.75Pt0.25As2,21.1
Ba1Fe1.75Co0.25As2,22
